City,Name,Michelin_Award,Main_Menu,Google_Category,Avg_Price_EUR,Maps_Url
Lisbon,Suba,Selected,Contemporary,Restaurant,95,https://www.google.com/maps/search/?api=1&query=Suba%2C%20Tv.%20da%20Portuguesa%2053%2C%20Lisbon%2C%201200-401%2C%20Portugal
Lisbon,Taberna - Bairro do Avillez,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Taberna%20-%20Bairro%20do%20Avillez%2C%20Lisboa%2C%20Portugal
Lisbon,Taberna da Rua das Flores,,,Bistro,,https://www.google.com/maps/search/?api=1&query=Taberna%20da%20Rua%20das%20Flores%2C%20Lisboa%2C%20Portugal
Lisbon,Taberna do Calhau,,,,,https://www.google.com/maps/search/?api=1&query=Taberna%20do%20Calhau%2C%20Lisboa%2C%20Portugal
Lisbon,Taberna Sal Grosso,,,Portuguese restaurant,,https://www.google.com/maps/search/?api=1&query=Taberna%20Sal%20Grosso%2C%20Lisboa%2C%20Portugal
Lisbon,Tágide,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=T%C3%A1gide%2C%20Lisboa%2C%20Portugal
Lisbon,Tasca da Esquina,,,European restaurant,,https://www.google.com/maps/search/?api=1&query=Tasca%20da%20Esquina%2C%20Lisboa%2C%20Portugal
Lisbon,Terraço BAHR,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Terra%C3%A7o%20BAHR%2C%20Lisboa%2C%20Portugal
Lisbon,Terroir,Selected,Modern Cuisine,Restaurant,95,https://www.google.com/maps/search/?api=1&query=Terroir%2C%20Rua%20da%20Madalena%2C%20271%2C%20Lisbon%2C%201100-321%2C%20Portugal
Lisbon,The Old House,,,Chinese restaurant,,https://www.google.com/maps/search/?api=1&query=The%20Old%20House%2C%20Lisboa%2C%20Portugal
Lisbon,Valle Flôr,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Valle%20Fl%C3%B4r%2C%20Lisboa%2C%20Portugal
Lisbon,Varanda,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Varanda%2C%20Lisboa%2C%20Portugal
Lisbon,Via Graça,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Via%20Gra%C3%A7a%2C%20Lisboa%2C%20Portugal
Lisbon,Viva Lisboa,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Viva%20Lisboa%2C%20Lisboa%2C%20Portugal
Lisbon,Volver de Carne y Alma,,,Argentinian restaurant,,https://www.google.com/maps/search/?api=1&query=Volver%20de%20Carne%20y%20Alma%2C%20Lisboa%2C%20Portugal
Lisbon,Yakuza by Olivier,,,Japanese restaurant,,https://www.google.com/maps/search/?api=1&query=Yakuza%20by%20Olivier%2C%20Lisboa%2C%20Portugal
Lisbon,Zunzum Gastrobar,Bib Gourmand,Contemporary,Restaurant,45,https://www.google.com/maps/search/?api=1&query=Zunzum%20Gastrobar%2C%20Avenida%20Infante%20D.%20Henrique.%20Doca%20do%20Jardim%20do%20Tabaco%2C%20Lisbon%2C%201100-651%2C%20Portugal
Porto,1858 BB Gourmet Criativo,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=1858%20BB%20Gourmet%20Criativo%2C%20Porto%2C%20Portugal
Porto,A Cozinha do Manel,,,Restaurant,28,https://www.google.com/maps/search/?api=1&query=A%20Cozinha%20do%20Manel%2C%20Porto%2C%20Portugal
Porto,Adega de São Nicolau,,,Portuguese restaurant,,https://www.google.com/maps/search/?api=1&query=Adega%20de%20S%C3%A3o%20Nicolau%2C%20Porto%2C%20Portugal
Porto,Almeja,Selected,Contemporary,Fine dining restaurant,50,https://www.google.com/maps/search/?api=1&query=Almeja%2C%20Rua%20Fernandes%20Tom%C3%A1s%20819%2C%20Porto%2C%204000-219%2C%20Portugal
Porto,Antiqvvm,,,Fine dining restaurant,200,https://www.google.com/maps/search/?api=1&query=Antiqvvm%2C%20Porto%2C%20Portugal
Porto,Antunes,,,Portuguese restaurant,,https://www.google.com/maps/search/?api=1&query=Antunes%2C%20Porto%2C%20Portugal
Porto,Apego,Selected,Creative,Restaurant,75,https://www.google.com/maps/search/?api=1&query=Apego%2C%20Rua%20de%20Santa%20Catarina%201198%2C%20Porto%2C%204000-457%2C%20Portugal
Porto,Astória,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Ast%C3%B3ria%2C%20Porto%2C%20Portugal
Porto,Atrevo,Selected,Contemporary,Restaurant,55,https://www.google.com/maps/search/?api=1&query=Atrevo%2C%20Rua%20de%20Morgado%20de%20Mateus%2051%2C%20Porto%2C%204000-334%2C%20Portugal
Porto,Belos Aires,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Belos%20Aires%2C%20Porto%2C%20Portugal
Porto,BH Foz,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=BH%20Foz%2C%20Porto%2C%20Portugal
Porto,Bistrô Severo,Selected,Traditional Cuisine,Restaurant,45,https://www.google.com/maps/search/?api=1&query=Bistr%C3%B4%20Severo%2C%20Rua%20De%20Ricardo%20Severo%20141%2C%20Porto%2C%204050-515%2C%20Portugal
Porto,Boa-Bao,,,Pan-Asian restaurant,,https://www.google.com/maps/search/?api=1&query=Boa-Bao%2C%20Porto%2C%20Portugal
Porto,Cafeína,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Cafe%C3%ADna%2C%20Porto%2C%20Portugal
Porto,Camilo,Selected,Contemporary,Restaurant,45,https://www.google.com/maps/search/?api=1&query=Camilo%2C%20Rua%20do%20Almada%2C%20378%2C%20Porto%2C%204050-033%2C%20Portugal
Porto,Cantina 32,,,Portuguese restaurant,,https://www.google.com/maps/search/?api=1&query=Cantina%2032%2C%20Porto%2C%20Portugal
Porto,Cantinho do Avillez,,,Portuguese restaurant,34,https://www.google.com/maps/search/?api=1&query=Cantinho%20do%20Avillez%2C%20Porto%2C%20Portugal
Porto,Casa de Pasto da Palmeira,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Casa%20de%20Pasto%20da%20Palmeira%2C%20Porto%2C%20Portugal
Porto,Casa D'oro,,,Italian restaurant,,https://www.google.com/maps/search/?api=1&query=Casa%20D%27oro%2C%20Porto%2C%20Portugal
Porto,Casa Nanda,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Casa%20Nanda%2C%20Porto%2C%20Portugal
Porto,Casario,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Casario%2C%20Porto%2C%20Portugal
Porto,Cervejaria Brasão Aliados,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Cervejaria%20Bras%C3%A3o%20Aliados%2C%20Porto%2C%20Portugal
Porto,Cozinha das Flores,Selected,Modern Cuisine,Restaurant,45,https://www.google.com/maps/search/?api=1&query=Cozinha%20das%20Flores%2C%20Largo%20S%C3%A3o%20Domingos%2062%2C%20Porto%2C%204050-545%2C%20Portugal
Porto,Cruel,,,,,https://www.google.com/maps/search/Cruel%20restaurante%20Porto/?hl=en
Porto,Digby,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Digby%2C%20Porto%2C%20Portugal
Porto,DOP,,,Fine dining restaurant,75,https://www.google.com/maps/search/?api=1&query=DOP%2C%20Porto%2C%20Portugal
Porto,Élebê,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=%C3%89leb%C3%AA%2C%20Porto%2C%20Portugal
Porto,Elemento,Selected,Modern Cuisine,Restaurant,95,https://www.google.com/maps/search/?api=1&query=Elemento%2C%20Rua%20do%20Almada%2051%2C%20Porto%2C%204050-036%2C%20Portugal
Porto,Euskalduna Studio,,,Fine dining restaurant,160,https://www.google.com/maps/search/?api=1&query=Euskalduna%20Studio%2C%20Porto%2C%20Portugal
Porto,Fauno,Selected,Contemporary,Restaurant,65,https://www.google.com/maps/search/?api=1&query=Fauno%2C%20Rua%20Estreita%20de%20L%C3%B3ios%205%2C%20Porto%2C%204050-244%2C%20Portugal
Porto,Flor de Lis,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Flor%20de%20Lis%2C%20Porto%2C%20Portugal
Porto,Flow Restaurant & Bar,,,Fusion restaurant,,https://www.google.com/maps/search/?api=1&query=Flow%20Restaurant%20%26%20Bar%2C%20Porto%2C%20Portugal
Porto,Frida - Cocina Mestiza,,,Mexican restaurant,,https://www.google.com/maps/search/?api=1&query=Frida%20-%20Cocina%20Mestiza%2C%20Porto%2C%20Portugal
Porto,Galeria do Largo,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Galeria%20do%20Largo%2C%20Porto%2C%20Portugal
Porto,Ichiban,,,,,https://www.google.com/maps/search/?api=1&query=Ichiban%2C%20Porto%2C%20Portugal
Porto,In Diferente,,,Fine dining restaurant,110,https://www.google.com/maps/search/?api=1&query=In%20Diferente%2C%20Porto%2C%20Portugal
Porto,Le Monument,,,Fine dining restaurant,,https://www.google.com/maps/search/?api=1&query=Le%20Monument%2C%20Porto%2C%20Portugal
Porto,Liz,Selected,Contemporary,Restaurant,80,https://www.google.com/maps/search/?api=1&query=Liz%2C%20Rua%20de%20Mota%20Pinto%20170%2C%20Porto%2C%204100-354%2C%20Portugal
Porto,Mistu,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Mistu%2C%20Porto%2C%20Portugal
Porto,Mito,,,Portuguese restaurant,,https://www.google.com/maps/search/?api=1&query=Mito%2C%20Porto%2C%20Portugal
Porto,Mundo,,,,,https://www.google.com/maps/search/?api=1&query=Mundo%2C%20Porto%2C%20Portugal
Porto,MUU Steakhouse,,,Steak house,,https://www.google.com/maps/search/?api=1&query=MUU%20Steakhouse%2C%20Porto%2C%20Portugal
Porto,O Buraco,,,Portuguese restaurant,,https://www.google.com/maps/search/?api=1&query=O%20Buraco%2C%20Porto%2C%20Portugal
Porto,ODE Porto Wine House,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=ODE%20Porto%20Wine%20House%2C%20Porto%2C%20Portugal
Porto,Oficina,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Oficina%2C%20Porto%2C%20Portugal
Porto,OMA,Bib Gourmand,Contemporary,Restaurant,70,https://www.google.com/maps/search/?api=1&query=OMA%2C%20Rua%20De%20Oliveira%20Monteiro%2C%20183%2C%20Porto%2C%204050-442%2C%20Portugal
Porto,O Paparico,,,,100,https://www.google.com/maps/search/?api=1&query=O%20Paparico%2C%20Porto%2C%20Portugal
Porto,O Rápido,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=O%20R%C3%A1pido%2C%20Porto%2C%20Portugal
Porto,Páteo das Flores,,,,,https://www.google.com/maps/search/?api=1&query=P%C3%A1teo%20das%20Flores%2C%20Porto%2C%20Portugal
Porto,Pátio 44,Bib Gourmand,Traditional Cuisine,Restaurant,27,https://www.google.com/maps/search/?api=1&query=P%C3%A1tio%2044%2C%20Passeio%20De%20S%C3%A3o%20L%C3%A1zaro%2C%2044%2C%20Porto%2C%204000%20508%2C%20Portugal
Porto,Pedro Lemos,,,Fine dining restaurant,110,https://www.google.com/maps/search/?api=1&query=Pedro%20Lemos%2C%20Porto%2C%20Portugal
Porto,Pisca,,,,,https://www.google.com/maps/search/Pisca%20restaurante%20Porto/?hl=en
Porto,Portarossa,,,Italian restaurant,,https://www.google.com/maps/search/?api=1&query=Portarossa%2C%20Porto%2C%20Portugal
Porto,Porto Novo,,,Restaurant,,https://www.google.com/maps/search/Porto%20Novo%20restaurante%20Porto/?hl=en
Porto,Portucale,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Portucale%2C%20Porto%2C%20Portugal
Porto,Puro 4050,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Puro%204050%2C%20Porto%2C%20Portugal
Porto,Real Indiana,,,Indian restaurant,,https://www.google.com/maps/search/?api=1&query=Real%20Indiana%2C%20Porto%2C%20Portugal
Porto,Reitoria,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Reitoria%2C%20Porto%2C%20Portugal
Porto,Rib Beef & Wine Porto,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Rib%20Beef%20%26%20Wine%20Porto%2C%20Porto%2C%20Portugal
Porto,Sagardi,,,Basque restaurant,,https://www.google.com/maps/search/?api=1&query=Sagardi%2C%20Porto%2C%20Portugal
Porto,SHIKO - Tasca Japonesa,,,Japanese restaurant,,https://www.google.com/maps/search/?api=1&query=SHIKO%20-%20Tasca%20Japonesa%2C%20Porto%2C%20Portugal
Porto,Taberna dos Mercadores,,,Portuguese restaurant,,https://www.google.com/maps/search/?api=1&query=Taberna%20dos%20Mercadores%2C%20Porto%2C%20Portugal
Porto,Terra,,,Sushi restaurant,,https://www.google.com/maps/search/?api=1&query=Terra%2C%20Porto%2C%20Portugal
Porto,Tia Orlanda,,,African restaurant,,https://www.google.com/maps/search/?api=1&query=Tia%20Orlanda%2C%20Porto%2C%20Portugal
Porto,Torreão,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Torre%C3%A3o%2C%20Porto%2C%20Portugal
Porto,Traça,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Tra%C3%A7a%2C%20Porto%2C%20Portugal
Porto,Trattoria 179 - BH Concept,,,Restaurant,,https://www.google.com/maps/search/?api=1&query=Trattoria%20179%20-%20BH%20Concept%2C%20Porto%2C%20Portugal
Porto,Wish Restaurante & Sushi,,,Fine dining restaurant,,https://www.google.com/maps/search/?api=1&query=Wish%20Restaurante%20%26%20Sushi%2C%20Porto%2C%20Portugal
